nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
COLLEGE PRIVE BENDI -BENOIT OUOBA;BF;Est;BIU\ NGA;Collège;BF-17284;Privé reconnu;2024-2025
LYCEE PRIVE JEHOVAH JIRE;BF;Est;BILANGA;Collège;BF-17285;Privé reconnu;2024-2025
LYCEE PRIVE BETIE DE DIAKA;BF;Est;THION;Collège;BF-17286;Privé reconnu;2024-2025
LYCEE PRIVE YENTEMA;BF;Est;FADA;Collège;BF-17287;Privé reconnu;2024-2025
CFP/ENSEIGNEMENT GENERAL;BF;Est;FADA;Collège;BF-17288;Privé reconnu;2024-2025
LYCEE PRIVE CONFESSIONNEL ISLAMIQUE AL ILM DE FADA (EX COLLEGE PRIVE AL-ILM);BF;Est;FADA;Collège;BF-17289;Privé reconnu;2024-2025
LYCEE PRIVE BENEWENDE;BF;Est;FADA;Collège;BF-17290;Privé reconnu;2024-2025
LYCEE PRIVE CATHOLIQUE SAINT JOSEPH;BF;Est;FADA;Collège;BF-17291;Privé reconnu;2024-2025
LYCEE PRIVE CŒURS VAILLANTS;BF;Est;FADA;Collège;BF-17292;Privé reconnu;2024-2025
COLLEGE PRIVE D'EXCELLENCE NOUR A LA NOUR;BF;Est;FADA;Collège;BF-17293;Privé reconnu;2024-2025
LYCEE PRIVE EVENGELIQUE LA PERSEVERANCE (EX COLLEGE PRIVE EVENGELIQUE LA PERSEVERANCE);BF;Est;FADA;Collège;BF-17294;Privé reconnu;2024-2025
COLLEGE PRIVE GADO SALEY DE TANWALBOUGOU;BF;Est;TANWALBOUGOU;Collège;BF-17295;Privé reconnu;2024-2025
LYCEE PRIVE HAMPANLI LE PROGRES;BF;Est;GOURMA;Collège;BF-17296;Privé reconnu;2024-2025
LYCEE PRIVE LA PERFORMANCE LANAYA;BF;Est;FADA;Collège;BF-17297;Privé reconnu;2024-2025
COLLEGE PRIVE L'AVENIR OHAMDIAKPELO DE MATIACOALI;BF;Est;MATIACOALI;Collège;BF-17298;Privé reconnu;2024-2025
COLLEGE PRIVE LE BON BERGER DE GANYELA;BF;Est;FADA;Collège;BF-17299;Privé reconnu;2024-2025
COLLEGE PRIVE NAABA SAAGA DE SAATENGA;BF;Est;DIADO;Collège;BF-17300;Privé reconnu;2024-2025
LYCEE PRIVE SAINTE FELICITE;BF;Est;FADA;Collège;BF-17301;Privé reconnu;2024-2025
COLLEGE PRIVE TIN-TUN DE FADA;BF;Est;FADA;Collège;BF-17302;Privé reconnu;2024-2025
LYCEE PRIVE EVANGELIQUE BETHSAIDA;BF;Est;FADA N'GOURMA;Collège;BF-17303;Privé reconnu;2024-2025
LYCEE PRIVE EXCELLENCE;BF;Est;FADA;Collège;BF-17304;Privé reconnu;2024-2025
1 44 EST GOURMA TIBGA TIBGA LYCEE PRIVE LA GRACE LYCEE PRIVE LABIDIERO;BF;Est;FADA;Collège;BF-17305;Privé reconnu;2024-2025
LYCEE PRIVE POUR LA PROMOTION DES JEUNES / FONDACIO (EX PRIVE POUR LA PROMOTION DES JEUNES / FONDACIO);BF;Est;FADA;Collège;BF-17306;Privé reconnu;2024-2025
LYCEE PRIVE SABIL EL NADJAH;BF;Est;FADA;Collège;BF-17307;Privé reconnu;2024-2025
LYCEE PRIVE TIN-TUA FANDIYABA;BF;Est;MATIACOALI;Collège;BF-17308;Privé reconnu;2024-2025
LYCEE PRIVE YENBUARO DE FADA;BF;Est;FADA;Collège;BF-17309;Privé reconnu;2024-2025
PETIT SEMINAIRE SAINT KISITO;BF;Est;FADA;Collège;BF-17310;Privé reconnu;2024-2025
LYCEE PRIVE MARIE N'DIAYE DE FADA;BF;Est;FADA;Collège;BF-17311;Privé reconnu;2024-2025
LYCEE PRIVE TIBERIADE DE FADA;BF;Est;FADA;Collège;BF-17312;Privé reconnu;2024-2025
COLLEGE PRIVE LA VOLONTE;BF;Est;DIAPANGOU;Collège;BF-17313;Privé reconnu;2024-2025
LYCEE PRIVE EL SHADDAI DE FADA N'GOURMA;BF;Est;FADA;Collège;BF-17314;Privé reconnu;2024-2025
COLLEGE PRIVE UTIENOU SOANGU;BF;Est;FADA;Collège;BF-17315;Privé reconnu;2024-2025
COLLEGE PRIVE DAROUL ILMA DE BOLONTOU;BF;Est;TIBGA;Collège;BF-17316;Privé reconnu;2024-2025
COLLEGE PRIVE LE TRIOMPHE;BF;Est;NAMOUNGOU;Collège;BF-17317;Privé reconnu;2024-2025
LYCEE PRIVE CATHOLIQUE HERBERT OTT NOTRE DAME DU PERPETUEL SECOURS;BF;Est;FADA;Collège;BF-17318;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT BERNARD;BF;Est;DIABO;Collège;BF-17319;Privé reconnu;2024-2025
COLLEGE PRIVE DIADIARI;BF;Est;FADA;Collège;BF-17320;Privé reconnu;2024-2025
LYCEE PRIVE SAINTE MONIQUE LES ELITES DE FADA;BF;Est;FADA;Collège;BF-17321;Privé reconnu;2024-2025
LYCEE PRIVE SAMARE;BF;Est;FADA;Collège;BF-17322;Privé reconnu;2024-2025
COLLEGE PRIVE THÉOTOKOS DES JEUNES FILLES DE FADA (EX. COLLEGE PRIVE TEOTOKOSDES JEUNES FILLES DE FADA);BF;Est;FADA;Collège;BF-17323;Privé reconnu;2024-2025
COLLEGE PRIVE GURMANI;BF;Est;LIPTOUGOU;Collège;BF-17324;Privé reconnu;2024-2025
LYCEE PRIVE SAINTE JULIE;BF;Est;FADA;Collège;BF-17325;Privé reconnu;2024-2025
LYCÉE PRIVÉ SAVOIR POUR TOUS;BF;Est;FADA;Collège;BF-17326;Privé reconnu;2024-2025
COLLÈGE PRIVÉ YEMBOARO ISAAC;BF;Est;FADA;Collège;BF-17327;Privé reconnu;2024-2025
LYCEE PRIVE SCIENTIFIQUE LIYENTIALI;BF;Est;FADA N'GOURMA;Collège;BF-17328;Privé reconnu;2024-2025
LYCEE PRIVE EVANGELIQUE BAPTISTE DE L'EST;BF;Est;DIABO;Collège;BF-17329;Privé reconnu;2024-2025
LYCEE PRIVE ISLAMIQUE IQRA;BF;Est;FADA N'GOURMA;Collège;BF-17330;Privé reconnu;2024-2025
LYCEE PRIVE KABISSIGA;BF;Est;DIAPANGOU;Collège;BF-17331;Privé reconnu;2024-2025
LYCEE PRIVE EVANGELQUE/ ALLIANCE MISSIONNAIRE INTERNATIONALE (LPE/AMI);BF;Est;FADA N'GOURMA;Collège;BF-17332;Privé reconnu;2024-2025
COLLEGE PRIVE MODERNE LE CITOYEN;BF;Est;DIABO;Collège;BF-17333;Privé reconnu;2024-2025
LYCEE PRIVE CATHOLIQUE NOTRE DAME DU PERPETUEL SECOURS DE DIABO;BF;Est;DIABO;Collège;BF-17334;Privé reconnu;2024-2025
COLLEGE PRIVE KAMIALDIABADI DE FADA;BF;Est;FADA N'GOURMA;Collège;BF-17335;Privé reconnu;2024-2025
COLLEGE PRIVE ECOLE D'ICI;BF;Est;FADA N'GOURMA;Collège;BF-17336;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT CHRISTOPHER;BF;Est;FADA N'GOURMA;Collège;BF-17337;Privé reconnu;2024-2025
LYCEE PRIVE BOUHARI;BF;Est;FADA N'GOURMA;Collège;BF-17338;Privé reconnu;2024-2025
LYCEE PRIVE TIN-TUA DE GAYERI;BF;Est;GAYERI;Collège;BF-17339;Privé reconnu;2024-2025
LYCEE PRIVE CATHOLIQUE SAINT ALBERT LE GRAND;BF;Est;GAYERI;Collège;BF-17340;Privé reconnu;2024-2025
LYCEE PRIVE TIN-TUA DE HAABA;BF;Est;B'OUTIEBOUGOU;Collège;BF-17341;Privé reconnu;2024-2025
COLLEGE PRIVE ESPOIR DE PAMA;BF;Est;PAMA;Collège;BF-17342;Privé reconnu;2024-2025
COLLEGE PRIVE BON BERGER DE GAYERI;BF;Est;GAYERI;Collège;BF-17343;Privé reconnu;2024-2025
LYCEE PRIVE DIEMA DE PAMA (EX COLLEGE PRIVE DIEMA BE PAMA);BF;Est;PAMA;Collège;BF-17344;Privé reconnu;2024-2025
COLLEGE PRIVE LE SAVOIR DE KOMPIENGA;BF;Est;KOMPIENGA;Collège;BF-17345;Privé reconnu;2024-2025
COLLEGE PRIVE LES CYTOYENS;BF;Est;KOMPIENGA;Collège;BF-17346;Privé reconnu;2024-2025
LYCEE PRIVE CHEKINA;BF;Est;PAMA;Collège;BF-17347;Privé reconnu;2024-2025
LYCEE PRIVE DE L'AVENIR;BF;Est;PAMA;Collège;BF-17348;Privé reconnu;2024-2025
COLLEGE PRIVE JANKONDI;BF;Est;PAMA;Collège;BF-17349;Privé reconnu;2024-2025
COLLEGE PRIVE ESPOIR DE TANSARGA;BF;Est;TANSARGA;Collège;BF-17350;Privé reconnu;2024-2025
COLLEGE PRIVE BANFADI DE KANTCHARI;BF;Est;KANTCHARI;Collège;BF-17351;Privé reconnu;2024-2025
COLLEGE PRIVE BANFADI DE MAHADAGA;BF;Est;LOGOBOU;Collège;BF-17352;Privé reconnu;2024-2025
COLLEGE PRIVE BANFADI DE TAMBAGA;BF;Est;TAMBAGA;Collège;BF-17353;Privé reconnu;2024-2025
COLLEGE PRIVE HAMTAANDI DE TAMBAGA (EX. COLLEGE PRIVE BANFANDI);BF;Est;TAMBAGA;Collège;BF-17354;Privé reconnu;2024-2025
COLLEGE PRIVE CBN TIN-TUA DE PARTIAGA;BF;Est;PARTIAGA;Collège;BF-17355;Privé reconnu;2024-2025
COLLEGE PRIVE EVANGELIQUE BAPTISTE EAU ET VIE;BF;Est;SANEOUBOU;Collège;BF-17356;Privé reconnu;2024-2025
COLLEGE PRIVE EVANGELIQUE HAMTANDIL;BF;Est;MAHADAGA;Collège;BF-17357;Privé reconnu;2024-2025
COLLEGE PRIVE HAAMTADI DE NAMOUNOU;BF;Est;NAMOUNOU;Collège;BF-17358;Privé reconnu;2024-2025
LYCEE PRIVE JOSIANE ROUMIGUIER;BF;Est;TAMBAGA;Collège;BF-17359;Privé reconnu;2024-2025
COLLEGE PRIVE KAMIALDIABADI;BF;Est;LOGOBOU;Collège;BF-17360;Privé reconnu;2024-2025
COLLEGE PRIVE KASAMBA DE BOTOU;BF;Est;BOTOU;Collège;BF-17361;Privé reconnu;2024-2025
COLLEGE PRIVE LA GRACE EXCEDANTE;BF;Est;DIAPAGA;Collège;BF-17362;Privé reconnu;2024-2025
COLLEGE PRIVE LE CENTRE D'EXCELLENCE DE KANTCHARI;BF;Est;KANTCHARI;Collège;BF-17363;Privé reconnu;2024-2025
COLLEGE PRIVE MANO ADJATI;BF;Est;PARTIAGA;Collège;BF-17364;Privé reconnu;2024-2025
LYCEE PRIVE MODERNE DE DIAPAGA;BF;Est;DIAPAGA;Collège;BF-17365;Privé reconnu;2024-2025
COLLEGE PRIVE TIN-TUA DE TAMBAGA;BF;Est;TAMBAGA;Collège;BF-17366;Privé reconnu;2024-2025
COLLEGE PRIVE TIN-TUA YANFUOIV1A;BF;Est;KM~TCHARI;Collège;BF-17367;Privé reconnu;2024-2025
LYCEE PRIVE BANFANDI DE DIAPAGA;BF;Est;DIAPAGA;Collège;BF-17368;Privé reconnu;2024-2025
LYCEE PRIVE TIN FI;BF;Est;DIAPAGA;Collège;BF-17369;Privé reconnu;2024-2025
COLLEGE PRIVE BOAMANI DE YOBRI;BF;Est;TAMPAGA;Collège;BF-17370;Privé reconnu;2024-2025
COLLEGE PRIVE CATHOLIQUE SAINT HILAIRE;BF;Est;DIAPAGA;Collège;BF-17371;Privé reconnu;2024-2025
COLLEGE PRIVE FIIMBA;BF;Est;TAMBAGA;Collège;BF-17372;Privé reconnu;2024-2025
COLLEGE PRIVE TAMAYE;BF;Est;DIAPAGA;Collège;BF-17373;Privé reconnu;2024-2025
COLLEGE PRIVE EBEN-EZER;BF;Est;LOGOBOU;Collège;BF-17374;Privé reconnu;2024-2025
1J 5 EST TAPOA TANSARGA TANSARGA COLLEGE PRIVE LA REFERENCE SAINT CHRISTOPHE DE TANSARGA LYCEE PRIVE BAM-TCHULI DE KANTCHARI;BF;Est;KANTCHARI;Collège;BF-17375;Privé reconnu;2024-2025
COLLEGE PRIVE EVANGELIQUE MISCHAEL DE DIAPAGA;BF;Est;DIAPAGA;Collège;BF-17376;Privé reconnu;2024-2025
LYCEE PRIVE L'EXCELLENCE;BF;Est;DIAPAGA;Collège;BF-17377;Privé reconnu;2024-2025
COLLEGE PRIVE EVANGELIQUE GAMALIEL (EX. COLLEGE PRIVE YENKILMA DE DIAPAGA);BF;Est;DIAPAGA;Collège;BF-17378;Privé reconnu;2024-2025
LYCEE PRIVE SCHEKINAH;BF;Est;DIAPAGA;Collège;BF-17379;Privé reconnu;2024-2025
LYCEE TECHNIQUE YIENIFU;BF;Est;PIELA;Centre de formation;BF-17380;Privé reconnu;2024-2025
CFP DE FADA;BF;Est;FADA N'GOURMA;Centre de formation;BF-17381;Privé reconnu;2024-2025
LYCEE TECHNIQUE PRIVE LA SOURCE DU SAVOIR;BF;Est;FADA N'GOURMA;Centre de formation;BF-17382;Privé reconnu;2024-2025
COLLEGE D'ENSEIGNEMENT TECHNIQUE SABIL EL NADJAH;BF;Est;FADA N'GOURMA;Centre de formation;BF-17383;Privé reconnu;2024-2025
LYCEE PROFESSIONNEL EVANGELIQUE GEDEON DE KOMPIENGA;BF;Est;KOMPIENGA;Centre de formation;BF-17384;Privé reconnu;2024-2025
LYCEE PROFESSIONNEL PRIVE TAAMBA;BF;Est;DIAPAGA;Centre de formation;BF-17385;Privé reconnu;2024-2025
COMPLEXE SCOLAIRE PRIVE PROFESSIONNEL TAMAYE;BF;Est;DIAPAGA;Centre de formation;BF-17386;Privé reconnu;2024-2025
LAMZOUDO;BF;Centre-Sud;DOULOUGOU;Collège;BF-17387;Privé reconnu;2024-2025
COLLEGE PRIVE L'EXPERIENCE COLLEGE PRIVE DU COMPLEXE SCOLAIRE PRIVE ALPHA OMEGA;BF;Centre-Sud;TOECE;Collège;BF-17388;Privé reconnu;2024-2025
COLLEGE PRIVE EVANGELIQUE RAYI-ZALLEM IV;BF;Centre-Sud;SAPONE;Collège;BF-17389;Privé reconnu;2024-2025
LYCEE PRIVE LA FRATERNITE DE KOMBISSIRI;BF;Centre-Sud;KOMBISSIRI;Collège;BF-17390;Privé reconnu;2024-2025
COLLEGE PRIVE LA SOLIDARITE DE KOMBISSIRI;BF;Centre-Sud;KOMBISSIRI;Collège;BF-17391;Privé reconnu;2024-2025
COLLEGE PRIVE LA VOIE DU SUCCES;BF;Centre-Sud;KOMBISSIRI;Collège;BF-17392;Privé reconnu;2024-2025
COLLEGE PRIVE LES PATRIOTE DE KAYA0;BF;Centre-Sud;KAYAO;Collège;BF-17393;Privé reconnu;2024-2025
COLLEGE PRIVE L'EVEIL DE D0UMD0UNIE;BF;Centre-Sud;DOUMDOUNI;Collège;BF-17394;Privé reconnu;2024-2025
COLLEGE PRIVE NABYOURE;BF;Centre-Sud;KOMBISSIRI;Collège;BF-17395;Privé reconnu;2024-2025
COLLEGE PRIVE WINDYAAM DE KOULPELE;BF;Centre-Sud;KOULPELE;Collège;BF-17396;Privé reconnu;2024-2025
COLLEGE PRIVE YAM WEKRE DE TIM-TIM;BF;Centre-Sud;KAYAO;Collège;BF-17397;Privé reconnu;2024-2025
COLLEGE PRIVE YENNENGA DE KOMBISSIRI;BF;Centre-Sud;KOMBISSIRI;Collège;BF-17398;Privé reconnu;2024-2025
LYCEE PRIVE BANGRE NOOMA DE GOUMSIN EX COLLEGE PRIVE BANGRE NOOMA;BF;Centre-Sud;KAYAO;Collège;BF-17399;Privé reconnu;2024-2025
LYCEE PRIVE BOBLAWENDE;BF;Centre-Sud;DOULOUGOU;Collège;BF-17400;Privé reconnu;2024-2025
LYCEE PRIVE DU GROUPE SCOALIRE SAINT ANATOLE DE NORYIDA;BF;Centre-Sud;NOBERE;Collège;BF-17401;Privé reconnu;2024-2025
LYCEE PRIVE MANEGBA DE KOMBISSIRI;BF;Centre-Sud;KOMBISSIRI;Collège;BF-17402;Privé reconnu;2024-2025
LYCEE PRIVE SABILOUL HOUDA DE KOASSA;BF;Centre-Sud;KOMBISSIRI;Collège;BF-17403;Privé reconnu;2024-2025
LYCEE PRIVE LE PAYSAN PAALGA (EX. LYCEE PRIVE VIVE LE PAYSAN);BF;Centre-Sud;SAPONE;Collège;BF-17404;Privé reconnu;2024-2025
LYCEE PRIVE MANEGD-ZANGA DE SAPONE;BF;Centre-Sud;SAPONE;Collège;BF-17405;Privé reconnu;2024-2025
LYCEE PRIVE WENDPANGA DE DOULOUGOU (EX COLLEGE PRIVE WENDPANGA DE DOULOUGOU);BF;Centre-Sud;DOULOUGOU;Collège;BF-17406;Privé reconnu;2024-2025
COLLEGE PRIVE EVANGELIQUE DE LA JEUNESSE DES AD DU BURKINA;BF;Centre-Sud;TOECE;Collège;BF-17407;Privé reconnu;2024-2025
LYCEE PRIVE EVANGELIQUE EBEN EZER DE SAPONE;BF;Centre-Sud;SAPONE;Collège;BF-17408;Privé reconnu;2024-2025
COLLEGE PRIVE NABONSWENDE DE BONSRIMA;BF;Centre-Sud;TOECE;Collège;BF-17409;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT MOHAMED;BF;Centre-Sud;DOULOUGOU;Collège;BF-17410;Privé reconnu;2024-2025
LYCEE PRIVE ESPOIR DE IPELCE;BF;Centre-Sud;IPELCE;Collège;BF-17411;Privé reconnu;2024-2025
COLLEGE PRIVE SAINTE JUDITH DE PINGHIN;BF;Centre-Sud;KAYAO;Collège;BF-17412;Privé reconnu;2024-2025
LYCEE PRIVE LA JEUNESSE DE IPELCE;BF;Centre-Sud;IPELCE;Collège;BF-17413;Privé reconnu;2024-2025
LYCEE PRIVE YAM-WEKRE;BF;Centre-Sud;SAPONE;Collège;BF-17414;Privé reconnu;2024-2025
COLLEGE PRIVE BASSEM YAM;BF;Centre-Sud;TOECE;Collège;BF-17415;Privé reconnu;2024-2025
COLLÈGE PRIVÉ PENGDWENDÉ;BF;Centre-Sud;KAYAO;Collège;BF-17416;Privé reconnu;2024-2025
COLLÈGE PRIVÉ AL AMINE DU BAZÈGA;BF;Centre-Sud;KOMBISSIRI;Collège;BF-17417;Privé reconnu;2024-2025
LYCÉE PRIVÉ LE SALUT DE TOÉCÉ;BF;Centre-Sud;TOECE;Collège;BF-17418;Privé reconnu;2024-2025
COLLEGE PRIVE ESPOIR BOLBO;BF;Centre-Sud;GAONGO;Collège;BF-17419;Privé reconnu;2024-2025
COLLEGE PRIVE L'ETOILE DE YALOU GOUROUNGA;BF;Centre-Sud;KAYAO;Collège;BF-17420;Privé reconnu;2024-2025
COLLEGE PRIVE LA FRATERNITE DE DOULOUGOU;BF;Centre-Sud;DOULOUGOU;Collège;BF-17421;Privé reconnu;2024-2025
LYCEE PRIVE LA REUSSITE;BF;Centre-Sud;KAYAO;Collège;BF-17422;Privé reconnu;2024-2025
COLLEGE PRIVE ECOVIE DE SAPONE;BF;Centre-Sud;SAPONE;Collège;BF-17423;Privé reconnu;2024-2025
LYCEE PRIVE MAHATMA GANDHI OUARMINI;BF;Centre-Sud;SAPONE;Collège;BF-17424;Privé reconnu;2024-2025
LYCEE PRIVE FAROUDIYA INTERNATIONNAL;BF;Centre-Sud;SAPONE;Collège;BF-17425;Privé reconnu;2024-2025
LYCEE PRIVE LA RELEVE DE KOMBISSIRI;BF;Centre-Sud;KOMBISSIRI;Collège;BF-17426;Privé reconnu;2024-2025
LYCEE PRIVE KALIRMON DE SI NCENE;BF;Centre-Sud;DOULOUGOU;Collège;BF-17427;Privé reconnu;2024-2025
COLLEGE PRIVE LA PERSEVERANCE DE KOUNDA;BF;Centre-Sud;SAPONE;Collège;BF-17428;Privé reconnu;2024-2025
COLLEGE PRIVE KOUDAOGO SAINT MICHEL;BF;Centre-Sud;TOECE;Collège;BF-17429;Privé reconnu;2024-2025
LYCEE PRIVE NOTRE DAME DE LOURDES DE SAPONE;BF;Centre-Sud;SAPONE;Collège;BF-17430;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT MICHEL DE KARANGTANGHIN;BF;Centre-Sud;SAPONE;Collège;BF-17431;Privé reconnu;2024-2025
LYCEE PRIVE L'EXCELLENCE DU BAZEGA;BF;Centre-Sud;DOULOUGOU;Collège;BF-17432;Privé reconnu;2024-2025
COLLEGE PRIVE TARWEND PANGA;BF;Centre-Sud;SAPONE;Collège;BF-17433;Privé reconnu;2024-2025
LYCEE PRIVE KONWENDWAOGRE ILL;BF;Centre-Sud;KOMBISSIRI;Collège;BF-17434;Privé reconnu;2024-2025
LYCEE PRIVE LA VISION;BF;Centre-Sud;TIEBELE;Collège;BF-17435;Privé reconnu;2024-2025
LYCEE PRIVE AL RAYANE;BF;Centre-Sud;PO;Collège;BF-17436;Privé reconnu;2024-2025
LYCEE PRIVE BABOUEPOA;BF;Centre-Sud;TIEBELE;Collège;BF-17437;Privé reconnu;2024-2025
COLLEGE PRIVE EBEN EZER DAN WOUSSIANI;BF;Centre-Sud;TIEBELE;Collège;BF-17438;Privé reconnu;2024-2025
COLLEGE PRIVE EMMANUEL;BF;Centre-Sud;PO;Collège;BF-17439;Privé reconnu;2024-2025
COLLEGE PRIVE GRACE DIVINE;BF;Centre-Sud;TAMBO;Collège;BF-17440;Privé reconnu;2024-2025
COLLEGE PRIVE LA GRACE DE DIEU;BF;Centre-Sud;TIEBELE;Collège;BF-17441;Privé reconnu;2024-2025
COLLEGE PRIVE LUMIERE DE GUELWONGO;BF;Centre-Sud;GUELWONGO;Collège;BF-17442;Privé reconnu;2024-2025
COLLEGE PRIVE NOTRE DAME DE FATIMA;BF;Centre-Sud;PO;Collège;BF-17443;Privé reconnu;2024-2025
EDUCATION SANS FRONTIERE;BF;Centre-Sud;PO;Collège;BF-17444;Privé reconnu;2024-2025
GROUPE SCOLAIRE PRIVE ATTA OUDIE;BF;Centre-Sud;PO;Collège;BF-17445;Privé reconnu;2024-2025
LYCEE PRIVE ANAFO-DOUKO;BF;Centre-Sud;GUELWONGO;Collège;BF-17446;Privé reconnu;2024-2025
LYCEE PRIVE DE L'EXCELLENCE DE TIEBELE;BF;Centre-Sud;TIEBELE;Collège;BF-17447;Privé reconnu;2024-2025
LYCEE PRIVE PHILADELPHIE DE PO;BF;Centre-Sud;PO;Collège;BF-17448;Privé reconnu;2024-2025
LYCEE PRIVE PK VICTOR;BF;Centre-Sud;PO;Collège;BF-17449;Privé reconnu;2024-2025
LYCEE PRIVE TEDAN EX COMPLEXE SCOLAIRE PRIVE TEDAN;BF;Centre-Sud;PO;Collège;BF-17450;Privé reconnu;2024-2025
LYCEE PRIVE TIJEO LIEZURI KARA;BF;Centre-Sud;TIEBELE;Collège;BF-17451;Privé reconnu;2024-2025
COLLEGE PRIVE MODERNE BATEEBA;BF;Centre-Sud;TIEBELE;Collège;BF-17452;Privé reconnu;2024-2025
COLLEGE PRIVE LA PROVIDENCE DE PO;BF;Centre-Sud;PO;Collège;BF-17453;Privé reconnu;2024-2025
LYCEE PRIVE LA CONQUETE DU SAVOIR;BF;Centre-Sud;GUIARO;Collège;BF-17454;Privé reconnu;2024-2025
COLLEGE PRIVE OUELE;BF;Centre-Sud;PO;Collège;BF-17455;Privé reconnu;2024-2025
COLLEGE PRIVE EVEDJANA LA FLEUR BLEUE;BF;Centre-Sud;GUIARO;Collège;BF-17456;Privé reconnu;2024-2025
COLLEGE PRIVE LE REVEIL DU NAHOURI;BF;Centre-Sud;PO;Collège;BF-17457;Privé reconnu;2024-2025
COLLEGE PRIVE OUEBALOGRA;BF;Centre-Sud;TIEBELE;Collège;BF-17458;Privé reconnu;2024-2025
COLLEGE PRIVE FRANCO ARABE NOURAINE;BF;Centre-Sud;ZECCO;Collège;BF-17459;Privé reconnu;2024-2025
LYCEE PRIVE LA VISION DE PO;BF;Centre-Sud;PO;Collège;BF-17460;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT ANTOINE DE PADOUE;BF;Centre-Sud;GOMBOUSGOU;Collège;BF-17461;Privé reconnu;2024-2025
COLLEGE PRIVE LES PROFESSEURS DE NOBILI;BF;Centre-Sud;NOBERE;Collège;BF-17462;Privé reconnu;2024-2025
COLLEGE PRIVE ANAN DA MARGA/NONGBZANGA;BF;Centre-Sud;KOMBISSIRI;Collège;BF-17463;Privé reconnu;2024-2025
COLLEGE PRIVE DE LA MISSION APOSTOLIQUE DE MANGA;BF;Centre-Sud;MANGA;Collège;BF-17464;Privé reconnu;2024-2025
COLLEGE PRIVE EVANGELIQUE DE MANGA;BF;Centre-Sud;MANGA;Collège;BF-17465;Privé reconnu;2024-2025
COLLEGE PRIVE LE BON BERGER DE GOGO;BF;Centre-Sud;GOGO;Collège;BF-17466;Privé reconnu;2024-2025
COLLEGE PRIVE LE SALUT;BF;Centre-Sud;KOMBISSIRI;Collège;BF-17467;Privé reconnu;2024-2025
COLLEGE PRIVE LE SINAI;BF;Centre-Sud;GUIBA;Collège;BF-17468;Privé reconnu;2024-2025
COLLEGE PRIVE TEGUAWENDE DE L'EGLISE APOSTOLIQUE DE GUERE;BF;Centre-Sud;GUERE;Collège;BF-17469;Privé reconnu;2024-2025
LYCEE PRIVE EXCELENCE DE BERE;BF;Centre-Sud;BERE;Collège;BF-17470;Privé reconnu;2024-2025
LYCEE PRIVE GUERE TARWENDE ISMAEL;BF;Centre-Sud;MEDIGA;Collège;BF-17471;Privé reconnu;2024-2025
LYCEE PRIVE LES BATISSEURS DE MANGA EX COLLEGE PRIVE LES BATISSEURS;BF;Centre-Sud;MANGA;Collège;BF-17472;Privé reconnu;2024-2025
LYCEE PRIVE NABA BOULGA;BF;Centre-Sud;MANGA;Collège;BF-17473;Privé reconnu;2024-2025
LYCEE PRIVE SAINT GABRIEL;BF;Centre-Sud;MANGA;Collège;BF-17474;Privé reconnu;2024-2025
LYCEE PRIVE SAINT JOSEPH DE BERE;BF;Centre-Sud;BERE;Collège;BF-17475;Privé reconnu;2024-2025
LYCEE PRIVE SAINT SERAPHIN DE MANGA;BF;Centre-Sud;MANGA;Collège;BF-17476;Privé reconnu;2024-2025
LYCEE PRIVE NOUVELLE VISION DE SAABIN;BF;Centre-Sud;MANGA;Collège;BF-17477;Privé reconnu;2024-2025
COLLEGE PRIVE L'ECOLE NOUVELLE DE NASSAMBA;BF;Centre-Sud;MANGA;Collège;BF-17478;Privé reconnu;2024-2025
COLLEGE PRIVE DE KITA;BF;Centre-Sud;GON-BOUSGOU;Collège;BF-17479;Privé reconnu;2024-2025
COLLEGE PRIVE SAINT ROBERT DE MANGA;BF;Centre-Sud;MANGA;Collège;BF-17480;Privé reconnu;2024-2025
LYCEE PRIVE LES ELITES DE MANGA;BF;Centre-Sud;MANGA;Collège;BF-17481;Privé reconnu;2024-2025
COLLEGE PRIVE LA REFERENCE DE MANGA;BF;Centre-Sud;MANGA;Collège;BF-17482;Privé reconnu;2024-2025
LYCEE PRIVE PAGNIDIBSOM DE ZANGHIN;BF;Centre-Sud;NOBERE;Collège;BF-17483;Privé reconnu;2024-2025
LYCEE PRIVE NASA SIGRI DE GOGO;BF;Centre-Sud;GOGO;Collège;BF-17484;Privé reconnu;2024-2025
COLLEGE PRIVE LE DESTIN DE DONCIN 1;BF;Centre-Sud;NOBERE;Collège;BF-17485;Privé reconnu;2024-2025
100 CER,HRE~SUD ZOUNDWEOGO MANGA MANGA COLLEGE PRIVE NONGLOM COLLEGE PRIVE TEEL-TAABA DE LOURE;BF;Centre-Sud;MANGA;Collège;BF-17486;Privé reconnu;2024-2025
LYCEE PRIVE NOTRE DAME DU PERPETUEL SECOURS;BF;Centre-Sud;MANGA;Collège;BF-17487;Privé reconnu;2024-2025
COLLEGE PRIVE WENDBENEDO;BF;Centre-Sud;MANGA;Collège;BF-17488;Privé reconnu;2024-2025
