nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
Maïnadi;NE;Tahoua;BAGAROUA;École primaire;NE-502012021;Public;2021-2022
Mani Ada;NE;Tahoua;BAGAROUA;École primaire;NE-502012022;Public;2021-2022
Médersa Akassou I;NE;Tahoua;BAGAROUA;École primaire;NE-502012023;Public;2021-2022
RATTA;NE;Tahoua;BAGAROUA;École primaire;NE-502012024;Public;2021-2022
Sakaratt;NE;Tahoua;BAGAROUA;École primaire;NE-502012025;Public;2021-2022
Dangana;NE;Tahoua;BAGAROUA;École primaire;NE-502012026;Public;2021-2022
korop;NE;Tahoua;BAGAROUA;École primaire;NE-502012027;Public;2021-2022
Medersa Bagaroua;NE;Tahoua;BAGAROUA;École primaire;NE-502012028;Public;2021-2022
Tabouda;NE;Tahoua;BAGAROUA;École primaire;NE-502012029;Public;2021-2022
Agaya;NE;Tahoua;BAGAROUA;École primaire;NE-502012030;Public;2021-2022
Toullou Kichirwa;NE;Tahoua;BAGAROUA;École primaire;NE-502012031;Public;2021-2022
Antacha;NE;Tahoua;BAGAROUA;École primaire;NE-502012032;Public;2021-2022
Dan Lobi;NE;Tahoua;BAGAROUA;École primaire;NE-502012033;Public;2021-2022
Gao;NE;Tahoua;BAGAROUA;École primaire;NE-502012034;Public;2021-2022
Garin Maazou;NE;Tahoua;BAGAROUA;École primaire;NE-502012035;Public;2021-2022
Iskita I;NE;Tahoua;BAGAROUA;École primaire;NE-502012036;Public;2021-2022
Maraké;NE;Tahoua;BAGAROUA;École primaire;NE-502012037;Public;2021-2022
Tchiraga Abdo;NE;Tahoua;BAGAROUA;École primaire;NE-502012038;Public;2021-2022
Kabimawa;NE;Tahoua;BAGAROUA;École primaire;NE-502012039;Public;2021-2022
Tchalla;NE;Tahoua;BAGAROUA;École primaire;NE-502012040;Public;2021-2022
Chetali;NE;Tahoua;BAGAROUA;École primaire;NE-502012041;Public;2021-2022
Doutchi Damo;NE;Tahoua;BAGAROUA;École primaire;NE-502012042;Public;2021-2022
Faska Bahago;NE;Tahoua;BAGAROUA;École primaire;NE-502012043;Public;2021-2022
IMBRIZA;NE;Tahoua;BAGAROUA;École primaire;NE-502012044;Public;2021-2022
Tawassaye I;NE;Tahoua;BAGAROUA;École primaire;NE-502012045;Public;2021-2022
BAGAROUA KETARE;NE;Tahoua;BAGAROUA;École primaire;NE-502012046;Public;2021-2022
Falallaye;NE;Tahoua;BAGAROUA;École primaire;NE-502012047;Public;2021-2022
Gougouhéma Quartier;NE;Tahoua;BAGAROUA;École primaire;NE-502012048;Public;2021-2022
Maijaka;NE;Tahoua;BAGAROUA;École primaire;NE-502012049;Public;2021-2022
Mani Hassane;NE;Tahoua;BAGAROUA;École primaire;NE-502012050;Public;2021-2022
Akassou Folakawa 1;NE;Tahoua;BAGAROUA;École primaire;NE-502012051;Public;2021-2022
Chégnassou Quartier;NE;Tahoua;BAGAROUA;École primaire;NE-502012052;Public;2021-2022
Jagouragué;NE;Tahoua;BAGAROUA;École primaire;NE-502012053;Public;2021-2022
Katta II;NE;Tahoua;BAGAROUA;École primaire;NE-502012054;Public;2021-2022
Koudouga Nomade;NE;Tahoua;BAGAROUA;École primaire;NE-502012055;Public;2021-2022
Lolam;NE;Tahoua;BAGAROUA;École primaire;NE-502012056;Public;2021-2022
Loukoudoussou;NE;Tahoua;BAGAROUA;École primaire;NE-502012057;Public;2021-2022
MAIDAZZA;NE;Tahoua;BAGAROUA;École primaire;NE-502012058;Public;2021-2022
Sabon Gari;NE;Tahoua;BAGAROUA;École primaire;NE-502012059;Public;2021-2022
Ambagoura Quartier;NE;Tahoua;BAGAROUA;École primaire;NE-502012060;Public;2021-2022
Bilingue Bagaroua;NE;Tahoua;BAGAROUA;École primaire;NE-502012061;Public;2021-2022
Bilingue Katsari;NE;Tahoua;BAGAROUA;École primaire;NE-502012062;Public;2021-2022
Gourzawa;NE;Tahoua;BAGAROUA;École primaire;NE-502012063;Public;2021-2022
Kalgo;NE;Tahoua;BAGAROUA;École primaire;NE-502012064;Public;2021-2022
Kattari Janaré;NE;Tahoua;BAGAROUA;École primaire;NE-502012065;Public;2021-2022
Malmali;NE;Tahoua;BAGAROUA;École primaire;NE-502012066;Public;2021-2022
Sahiya Bilingue;NE;Tahoua;BAGAROUA;École primaire;NE-502012067;Public;2021-2022
Sanguélou Rouafi;NE;Tahoua;BAGAROUA;École primaire;NE-502012068;Public;2021-2022
Tchiraga Bagoura;NE;Tahoua;BAGAROUA;École primaire;NE-502012069;Public;2021-2022
Yoli;NE;Tahoua;BAGAROUA;École primaire;NE-502012070;Public;2021-2022
Bagaroua Eka;NE;Tahoua;BAGAROUA;École primaire;NE-502012071;Public;2021-2022
Balédoum;NE;Tahoua;BAGAROUA;École primaire;NE-502012072;Public;2021-2022
Dan Gao;NE;Tahoua;BAGAROUA;École primaire;NE-502012073;Public;2021-2022
Dan Toudou;NE;Tahoua;BAGAROUA;École primaire;NE-502012074;Public;2021-2022
Dan Yayé 1;NE;Tahoua;BAGAROUA;École primaire;NE-502012075;Public;2021-2022
Gougouhéma Goumbi;NE;Tahoua;BAGAROUA;École primaire;NE-502012076;Public;2021-2022
Souleymane Badja;NE;Tahoua;BAGAROUA;École primaire;NE-502012077;Public;2021-2022
Tchédia;NE;Tahoua;BAGAROUA;École primaire;NE-502012078;Public;2021-2022
Tounga Gorko;NE;Tahoua;BAGAROUA;École primaire;NE-502012079;Public;2021-2022
Tounga Matsahi;NE;Tahoua;BAGAROUA;École primaire;NE-502012080;Public;2021-2022
Zongon Goga;NE;Tahoua;BAGAROUA;École primaire;NE-502012081;Public;2021-2022
Dan Dagi;NE;Tahoua;BAGAROUA;École primaire;NE-502012082;Public;2021-2022
Dangnayé II;NE;Tahoua;BAGAROUA;École primaire;NE-502012083;Public;2021-2022
Somaki;NE;Tahoua;BAGAROUA;École primaire;NE-502012084;Public;2021-2022
Tounga Banaou;NE;Tahoua;BAGAROUA;École primaire;NE-502012085;Public;2021-2022
Akassou Quartier;NE;Tahoua;BAGAROUA;École primaire;NE-502012086;Public;2021-2022
BAGAROUA CENTRE II;NE;Tahoua;BAGAROUA;École primaire;NE-502012087;Public;2021-2022
Maigarka;NE;Tahoua;BAGAROUA;École primaire;NE-502012088;Public;2021-2022
Tounga Kane;NE;Tahoua;BAGAROUA;École primaire;NE-502012089;Public;2021-2022
Garin Mouché;NE;Tahoua;BAGAROUA;École primaire;NE-502012090;Public;2021-2022
Tawassaye Kawadata;NE;Tahoua;BAGAROUA;École primaire;NE-502012091;Public;2021-2022
Akassou Traditionnel;NE;Tahoua;BAGAROUA;École primaire;NE-502012092;Public;2021-2022
Kolonbatché;NE;Tahoua;BAGAROUA;École primaire;NE-502012093;Public;2021-2022
Tawaye Quartier;NE;Tahoua;BAGAROUA;École primaire;NE-502012094;Public;2021-2022
Tounga Adarawa;NE;Tahoua;BAGAROUA;École primaire;NE-502012095;Public;2021-2022
Alléla;NE;Tahoua;ALLELA;École primaire;NE-503012001;Public;2021-2022
Yayé Peulh;NE;Tahoua;ALLELA;École primaire;NE-503012002;Public;2021-2022
Goumbin Kano;NE;Tahoua;ALLELA;École primaire;NE-503012003;Public;2021-2022
Bazazaga quartier;NE;Tahoua;ALLELA;École primaire;NE-503012004;Public;2021-2022
Tafouka;NE;Tahoua;ALLELA;École primaire;NE-503012005;Public;2021-2022
Magia zanga;NE;Tahoua;ALLELA;École primaire;NE-503012006;Public;2021-2022
Mountseka;NE;Tahoua;ALLELA;École primaire;NE-503012007;Public;2021-2022
Doundayé;NE;Tahoua;ALLELA;École primaire;NE-503012008;Public;2021-2022
DanTounou;NE;Tahoua;ALLELA;École primaire;NE-503012009;Public;2021-2022
Makal;NE;Tahoua;ALLELA;École primaire;NE-503012010;Public;2021-2022
Baïzo;NE;Tahoua;ALLELA;École primaire;NE-503012011;Public;2021-2022
Jima Jimi;NE;Tahoua;ALLELA;École primaire;NE-503012012;Public;2021-2022
Kanguiwa;NE;Tahoua;ALLELA;École primaire;NE-503012013;Public;2021-2022
Kano Tchira;NE;Tahoua;ALLELA;École primaire;NE-503012014;Public;2021-2022
Satchi Peulh;NE;Tahoua;ALLELA;École primaire;NE-503012015;Public;2021-2022
Tsougougui sabon gari;NE;Tahoua;ALLELA;École primaire;NE-503012016;Public;2021-2022
Garin Maïtama;NE;Tahoua;ALLELA;École primaire;NE-503012017;Public;2021-2022
Kinkélétchi;NE;Tahoua;ALLELA;École primaire;NE-503012018;Public;2021-2022
Gorbiila;NE;Tahoua;ALLELA;École primaire;NE-503012019;Public;2021-2022
kankanrai;NE;Tahoua;ALLELA;École primaire;NE-503012020;Public;2021-2022
Kartila;NE;Tahoua;ALLELA;École primaire;NE-503012021;Public;2021-2022
LAMAME;NE;Tahoua;ALLELA;École primaire;NE-503012022;Public;2021-2022
Dantcha;NE;Tahoua;ALLELA;École primaire;NE-503012023;Public;2021-2022
Kouran Kouchi;NE;Tahoua;ALLELA;École primaire;NE-503012024;Public;2021-2022
Médersa Alléla;NE;Tahoua;ALLELA;École primaire;NE-503012025;Public;2021-2022
Tounga Bâaré;NE;Tahoua;ALLELA;École primaire;NE-503012026;Public;2021-2022
Mounki;NE;Tahoua;ALLELA;École primaire;NE-503012027;Public;2021-2022
Medersa Bazazaga;NE;Tahoua;ALLELA;École primaire;NE-503012028;Public;2021-2022
Moussouroutt;NE;Tahoua;ALLELA;École primaire;NE-503012029;Public;2021-2022
Kataka;NE;Tahoua;ALLELA;École primaire;NE-503012030;Public;2021-2022
Kolloua;NE;Tahoua;ALLELA;École primaire;NE-503012031;Public;2021-2022
Tajaé Abdou;NE;Tahoua;ALLELA;École primaire;NE-503012032;Public;2021-2022
Baringueye;NE;Tahoua;ALLELA;École primaire;NE-503012033;Public;2021-2022
Bouta;NE;Tahoua;ALLELA;École primaire;NE-503012034;Public;2021-2022
Goumbi Koura;NE;Tahoua;ALLELA;École primaire;NE-503012035;Public;2021-2022
Illou;NE;Tahoua;ALLELA;École primaire;NE-503012036;Public;2021-2022
Toudoun Hassan;NE;Tahoua;ALLELA;École primaire;NE-503012037;Public;2021-2022
Toumboula Alléla;NE;Tahoua;ALLELA;École primaire;NE-503012038;Public;2021-2022
Médersa Yaya;NE;Tahoua;ALLELA;École primaire;NE-503012039;Public;2021-2022
Mountséka Peulh;NE;Tahoua;ALLELA;École primaire;NE-503012040;Public;2021-2022
Tsougougui Tsohon Gari;NE;Tahoua;ALLELA;École primaire;NE-503012041;Public;2021-2022
Adoua;NE;Tahoua;ALLELA;École primaire;NE-503012042;Public;2021-2022
Alléla Quartier;NE;Tahoua;ALLELA;École primaire;NE-503012043;Public;2021-2022
Hagna Sarki;NE;Tahoua;ALLELA;École primaire;NE-503012044;Public;2021-2022
Mallamaoua;NE;Tahoua;ALLELA;École primaire;NE-503012045;Public;2021-2022
dabagui;NE;Tahoua;ALLELA;École primaire;NE-503012046;Public;2021-2022
Médersa Tafouka;NE;Tahoua;ALLELA;École primaire;NE-503012047;Public;2021-2022
Medersa Goumbi Kano;NE;Tahoua;ALLELA;École primaire;NE-503012048;Public;2021-2022
Medersa Mountseka;NE;Tahoua;ALLELA;École primaire;NE-503012049;Public;2021-2022
MADATA;NE;Tahoua;ALLELA;École primaire;NE-503012050;Public;2021-2022
MEDERSA ZANGON TOUMOUDOUTT;NE;Tahoua;ALLELA;École primaire;NE-503012051;Public;2021-2022
Angoal Lallé;NE;Tahoua;ALLELA;École primaire;NE-503012052;Public;2021-2022
Tchédiel;NE;Tahoua;ALLELA;École primaire;NE-503012054;Public;2021-2022
Bazaga Centre;NE;Tahoua;BAZAGA;École primaire;NE-503022001;Public;2021-2022
ROUAFI;NE;Tahoua;BAZAGA;École primaire;NE-503022002;Public;2021-2022
Gazouraoua;NE;Tahoua;BAZAGA;École primaire;NE-503022003;Public;2021-2022
Ambouta;NE;Tahoua;BAZAGA;École primaire;NE-503022004;Public;2021-2022
Chetaou;NE;Tahoua;BAZAGA;École primaire;NE-503022005;Public;2021-2022
Koulki;NE;Tahoua;BAZAGA;École primaire;NE-503022006;Public;2021-2022
Sakouda;NE;Tahoua;BAZAGA;École primaire;NE-503022012;Public;2021-2022
Guidan  Tsamiya;NE;Tahoua;BAZAGA;École primaire;NE-503022013;Public;2021-2022
Mazogi;NE;Tahoua;BAZAGA;École primaire;NE-503022014;Public;2021-2022
Yelwa;NE;Tahoua;BAZAGA;École primaire;NE-503022015;Public;2021-2022
Guiwana;NE;Tahoua;BAZAGA;École primaire;NE-503022016;Public;2021-2022
Zongo  Sakouda;NE;Tahoua;BAZAGA;École primaire;NE-503022017;Public;2021-2022
Jarkassa;NE;Tahoua;BAZAGA;École primaire;NE-503022018;Public;2021-2022
Toumboula;NE;Tahoua;BAZAGA;École primaire;NE-503022019;Public;2021-2022
Farsaoua;NE;Tahoua;BAZAGA;École primaire;NE-503022020;Public;2021-2022
Tounga Sarkin Noma;NE;Tahoua;BAZAGA;École primaire;NE-503022021;Public;2021-2022
BAOUNE;NE;Tahoua;BAZAGA;École primaire;NE-503022022;Public;2021-2022
Médersa Bazaga;NE;Tahoua;BAZAGA;École primaire;NE-503022023;Public;2021-2022
Bazaga Guidan Rana;NE;Tahoua;BAZAGA;École primaire;NE-503022024;Public;2021-2022
Doumbou;NE;Tahoua;BAZAGA;École primaire;NE-503022025;Public;2021-2022
Korop;NE;Tahoua;BAZAGA;École primaire;NE-503022026;Public;2021-2022
Médersa Chetaou;NE;Tahoua;BAZAGA;École primaire;NE-503022027;Public;2021-2022
Médersa Ambouta;NE;Tahoua;BAZAGA;École primaire;NE-503022028;Public;2021-2022
Médersa Fari;NE;Tahoua;BAZAGA;École primaire;NE-503022029;Public;2021-2022
Bilingue Bazaga;NE;Tahoua;BAZAGA;École primaire;NE-503022030;Public;2021-2022
Tajaé Gazouraoua;NE;Tahoua;BAZAGA;École primaire;NE-503022031;Public;2021-2022
Médersa Gazouraoua;NE;Tahoua;BAZAGA;École primaire;NE-503022032;Public;2021-2022
MADAWA PEULH;NE;Tahoua;BAZAGA;École primaire;NE-503022033;Public;2021-2022
Koyame billingue;NE;Tahoua;BAZAGA;École primaire;NE-503022034;Public;2021-2022
Boureïma Peulh;NE;Tahoua;BAZAGA;École primaire;NE-503022035;Public;2021-2022
Fari;NE;Tahoua;BAZAGA;École primaire;NE-503022036;Public;2021-2022
Djiko;NE;Tahoua;BAZAGA;École primaire;NE-503022037;Public;2021-2022
Koreyawa;NE;Tahoua;BAZAGA;École primaire;NE-503022038;Public;2021-2022
Jema;NE;Tahoua;BAZAGA;École primaire;NE-503022039;Public;2021-2022
Goumbin Kano Peul;NE;Tahoua;ALLELA;École primaire;NE-503022053;Public;2021-2022
Gourama I;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032001;Public;2021-2022
Adam1;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032002;Public;2021-2022
Dossey Centre;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032003;Public;2021-2022
Dibissou;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032004;Public;2021-2022
Tallé Alforma;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032005;Public;2021-2022
Abdou N'Bouka;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032006;Public;2021-2022
Tchiérassa Gouné;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032007;Public;2021-2022
Médersa Konni I;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032008;Public;2021-2022
Folakam;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032009;Public;2021-2022
Daguel ( Massalata 1 );NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032010;Public;2021-2022
Dagarka;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032011;Public;2021-2022
Bilingue Pilote;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032012;Public;2021-2022
Dolli;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032013;Public;2021-2022
Mounwadata I;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032014;Public;2021-2022
Zata;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032015;Public;2021-2022
Boulké;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032016;Public;2021-2022
Kaoura;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032017;Public;2021-2022
Tsaouna Bawa;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032018;Public;2021-2022
Tchiérassa Mangou;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032019;Public;2021-2022
Guidan Godia;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032020;Public;2021-2022
Mounwadata II;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032021;Public;2021-2022
Tchilgo I;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032022;Public;2021-2022
Kourfayett   Malou;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032023;Public;2021-2022
Guidan Raki;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032024;Public;2021-2022
CSP Tohon Konni;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032025;Privé;2021-2022
Médersa II Konni;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032026;Public;2021-2022
Sabon Gari;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032027;Public;2021-2022
Mission Catholique;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032028;Privé;2021-2022
Chéta;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032029;Public;2021-2022
Médersa Sounna;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032030;Privé;2021-2022
SANGNINA;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032031;Public;2021-2022
Tallé Idi;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032032;Public;2021-2022
Angoual Laka;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032033;Public;2021-2022
Guidan Zaroumey;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032034;Public;2021-2022
Intessan;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032035;Public;2021-2022
Mougou;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032036;Public;2021-2022
Tabanni;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032037;Public;2021-2022
Gourama II;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032038;Public;2021-2022
Guidan Kara;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032039;Public;2021-2022
Maraké;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032040;Public;2021-2022
Guidan Kibia;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032041;Public;2021-2022
Médersa Dibissou;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032042;Public;2021-2022
Satourou;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032043;Public;2021-2022
Abdoun'Bouka II;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032044;Public;2021-2022
Dan Kadou;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032045;Public;2021-2022
Médersa Bougawa;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032046;Public;2021-2022
Médersa Dossey;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032047;Public;2021-2022
Médersa Kaoura;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032048;Public;2021-2022
Médersa III Konni;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032049;Public;2021-2022
Médersa Mounwadata;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032050;Public;2021-2022
Medersa Tchiérassa Gouné;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032051;Public;2021-2022
Mounwadata III;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032052;Public;2021-2022
GUIDAN TOUDOU;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032053;Public;2021-2022
Médersa Dagarka;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032054;Public;2021-2022
Kirba;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032055;Public;2021-2022
Mounwadata IV;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032057;Public;2021-2022
Rougga;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032058;Public;2021-2022
Tchilgo II;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032059;Public;2021-2022
KAOURA 2;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032060;Public;2021-2022
MASSALATA QUARTIER;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032108;Public;2021-2022
Médersa Rougga 1;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032062;Public;2021-2022
Gadabo;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032063;Public;2021-2022
Médersa Kourfayett Malou;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032064;Public;2021-2022
Tsaouna Kali;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032065;Public;2021-2022
Zongon Botoro;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032066;Public;2021-2022
Dossey Quartier;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032067;Public;2021-2022
Médersa Doli;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032068;Public;2021-2022
Médersa Guidan Godia;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032069;Public;2021-2022
Médersa Babou Doli;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032070;Public;2021-2022
Abdou N'Bouka III;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032071;Public;2021-2022
Abdou N'Bouka IV;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032072;Public;2021-2022
Adam 2;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032073;Public;2021-2022
Algo;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032074;Privé;2021-2022
CSP Renouveau;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032075;Privé;2021-2022
Goussaou;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032076;Public;2021-2022
Médersa Guidan Kibia;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032077;Public;2021-2022
Médersa Chéta;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032078;Public;2021-2022
Médersa Oumou Mouhamed;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032079;Privé;2021-2022
CSP Gandou;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032080;Privé;2021-2022
Medersa Boulké;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032081;Public;2021-2022
Medersa Tabani;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032082;Public;2021-2022
gourama III;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032083;Public;2021-2022
Medersa Mounwadata II;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032084;Public;2021-2022
MOUWADATA 5;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032085;Public;2021-2022
CSP Nouvelle Vision;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032086;Privé;2021-2022
Medersa Al Iman;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032087;Privé;2021-2022
GOURAMA IV;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032088;Public;2021-2022
MED IV KONNI;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032089;Public;2021-2022
Medersa Kaoura II;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032090;Public;2021-2022
Médersa Rouga 2;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032091;Public;2021-2022
MOUWADATA 6;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032092;Public;2021-2022
ROUGGA 2;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032093;Public;2021-2022
MOUNWADATA 8;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032094;Public;2021-2022
CSP/ RACINE MODERNE;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032096;Privé;2021-2022
MOUNWADATA 7;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032098;Public;2021-2022
Medersa Mounwadata III;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032099;Public;2021-2022
Mounwadata X;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032100;Public;2021-2022
Flot Germant;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032101;Public;2021-2022
Médersa Kaoura 3;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032102;Public;2021-2022
Mounwadata IX;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032103;Public;2021-2022
CSP/Kado;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032104;Privé;2021-2022
Gourama V;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032105;Public;2021-2022
Kaoura Ã‚Â Projet;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032106;Public;2021-2022
CSP Mamar;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032107;Privé;2021-2022
Médersa Massalata;NE;Tahoua;BIRNI N'KONNI;École primaire;NE-503032256;Public;2021-2022
Tsernaoua Centre I;NE;Tahoua;TSERNAOUA;École primaire;NE-503042001;Public;2021-2022
Mozagué I;NE;Tahoua;TSERNAOUA;École primaire;NE-503042002;Public;2021-2022
Binguirey;NE;Tahoua;TSERNAOUA;École primaire;NE-503042003;Public;2021-2022
Tsaouna Gomma;NE;Tahoua;TSERNAOUA;École primaire;NE-503042004;Public;2021-2022
